Booking ID,Booking Date,Trip Start Date,Trip End Date,Lead Time,Aircraft_hash,Trip Type,Origin,Aircraft Type,Manufacturer,Size,Customer_hash,Price,Salesperson_hash,Flight Time,Flight Distance,Passengers,Itinerary,Starting ICAO,Ending ICAO,Customer Segment,Trip Class,Trip Category,Status
EZAHF6,6/1/2022,6/2/2022,6/8/2022,1.0,91bc9cd76d826101ab06f452d4804b80736c4da0800608e6e764dacd02c753f9,Charter | 135,EMAIL,Embraer 135BJ,Embraer,Large,74ba1dd4a8c6ffb00a395ce7a3ac3b54246637ba85c9f148d42c03e6c24ee198,66367.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,0.0,8067.0,13.0,,,,Key Account,One way trip,International,Cancelled
QIOYY,6/7/2022,6/10/2022,6/23/2022,2.0,d9733f26d06b56e4072568a21fc348e0ffe8e48bd9177f7cf74dd9cc847b638e,Subcharter | 135,EMAIL,Challenger 605,Bombardier,Large,e817503fb04ef6560f770e8cb2ae858bbc98e5d24989c5a7b671423edae96fe8,31059.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,0.0,6753.0,1.0,,,,Key Account,,International,Cancelled
UTAWM6,8/24/2022,8/24/2022,8/26/2022,0.0,9207f307e45d7585c044e7f4852a595cecbb53b86befe80796cb00e2c7e53297,Subcharter | 135,EMAIL,Citation Sovereign,Cessna,Super Mid-Size,e7713163ff6c51c7320ee4ad9f4b2f4570df6c7fcf1f63679e4ef5feba82d153,0.0,ef1a24e63c3e048cdb8f2ac976b9c24f6cb3a3a6bf75604758fba75a70c330b6,0.0,2190.0,5.0,,,,Key Account,,Domestic,Cancelled
WUUFH,8/22/2022,9/18/2022,9/19/2022,26.0,043e504a4fa68e9d16e35055beea24aa29a0646187b33133eb6a4de213104512,Charter | 135,EMAIL,Falcon 900EX EASy,Dassault,Large,dd312f2ab266b37306f8a77b95d8c2cf842484464b73a63848d3c2a97b7fbb85,33358.0,c43237bab3363d2fdac6698a860029282220ba6b6a9a692bdc8aaff9ce81d944,0.0,398.0,12.0,,,,Key Account,Roundtrip,Domestic,Cancelled
IYCEV3,8/12/2022,8/30/2022,9/1/2022,17.0,82f5e3d5ba341bb271bb046c8046725c690d460903894fb63d3ee5d62852e2e1,Charter | 135,EMAIL,Cessna Citation Ultra,Cessna,Light,4091e999d6acc199a006f21c2339406bda7717b8afebadba3016e154059bb678,19306.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,0.0,538.0,7.0,,,,New Retail,Roundtrip,Domestic,Cancelled
WUUFH1,8/26/2022,9/18/2022,9/19/2022,23.0,ce8be4b856ae5777237a0d5a1e8cd826bade69ab220c033c07f955ebfe56b013,Charter | 135,EMAIL,Gulfstream 550,Gulfstream,Large,dd312f2ab266b37306f8a77b95d8c2cf842484464b73a63848d3c2a97b7fbb85,46923.0,c43237bab3363d2fdac6698a860029282220ba6b6a9a692bdc8aaff9ce81d944,0.0,398.0,12.0,,,,Key Account,Roundtrip,Domestic,Cancelled
UFPIL,8/25/2022,10/13/2022,10/14/2022,49.0,a4a2be28d2ec87be1e6864761e4d42088fce884c27d9d6cfda6e0fcf37476de4,Charter | 135,EMAIL,Falcon 900,Dassault,Large,e817503fb04ef6560f770e8cb2ae858bbc98e5d24989c5a7b671423edae96fe8,79119.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,0.0,4316.0,12.0,,,,Key Account,Roundtrip,Domestic,Cancelled
BIREG,7/12/2022,10/1/2022,10/4/2022,81.0,16047b4902be1fec5cee618d4c3529f389a25a916dc3fbe13de5dacf34755573,Charter | 135,EMAIL,Gulfstream G550,Gulfstream,Large,741104f9d57e48f85d50db983bb1a46557de20cc42ef0d78e8b4a2ea87d6db07,107682.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,0.0,4258.0,6.0,,,,,Roundtrip,Domestic,Cancelled
IGEWO,7/18/2022,7/24/2022,7/24/2022,6.0,043e504a4fa68e9d16e35055beea24aa29a0646187b33133eb6a4de213104512,Charter | 135,EMAIL,Falcon 900EX EASy,Dassault,Large,b0afabbc4c32115ab1366cfd89f8385ec4e7badab1c8196234a8f68dbbb72e71,37209.3,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,0.0,159.0,8.0,,,,Key Account,One way trip,Domestic,Cancelled
SAUJS,8/3/2022,9/2/2022,9/2/2022,29.0,406ed185a33ec7597d482766813a3384920f2808dbf1fc42ab107d7d7c5f3dd4,Charter | 135,DISPATCH,Embraer 135BJ,Embraer,Large,4b58a25c2398025eabff43eae4c8914435d3f9c8b19586414435f3883858118a,31295.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,0.0,1182.0,10.0,,,,Key Account,Roundtrip,Domestic,Cancelled
ZIAVX,8/4/2022,12/30/2022,1/3/2023,148.0,043e504a4fa68e9d16e35055beea24aa29a0646187b33133eb6a4de213104512,Charter | 135,EMAIL,Falcon 900EX EASy,Dassault,Large,7af22f0abb37a2224d55736a95fd5b8e3bb4a93e65dec5541393969789c961d5,89477.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,0.0,8692.0,12.0,,,,Key Account,Roundtrip,Domestic,Cancelled
ITQIF2,10/11/2022,11/27/2022,11/27/2022,46.0,6a0c7aa40319afd851873298f9427de53587ad795e9f2bbfcdd10168775b0da5,Charter | 135,EMAIL,Hawker 900XP,Beechcraft,Mid-Size,c5d957280d38430652f2ba6ce426c913d4e88e1ea71a249a3e86bd6f50a7887d,31025.0,8009e22925d6e90622a77c154794cf2dfc2f6f5c4b0f9daa461fb5e2347ad1c2,0.0,1734.0,1.0,,,,New Retail,One way trip,Domestic,Cancelled
AMURT,9/27/2022,9/30/2022,9/30/2022,3.0,2d2cdefd93481bd97a4732bff79d8c9e98a6779b8d9a068d3bd406d89c7fbb79,Charter | 135,DISPATCH,Global 5000,Bombardier,Large,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,40218.0,dd9f26773e3e0fde0521ad707b50101068d66acaaf2fd213673e5d98c45e39b8,0.0,2981.0,13.0,,,,,One way trip,International,Cancelled
IBFOO1,10/12/2022,10/24/2022,10/30/2022,12.0,82f5e3d5ba341bb271bb046c8046725c690d460903894fb63d3ee5d62852e2e1,Charter | 135,EMAIL,Cessna Citation Ultra,Cessna,Light,4eb1821c826846a2a26eb232f5969fd0639d21a88edad01724ff43439dc69291,23921.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,0.0,2460.0,7.0,,,,Key Account,Roundtrip,Domestic,Cancelled
MIXAP,9/13/2022,10/22/2022,10/23/2022,39.0,ce8be4b856ae5777237a0d5a1e8cd826bade69ab220c033c07f955ebfe56b013,Charter | 135,EMAIL,Gulfstream 550,Gulfstream,Large,5b7b95f2b5432b18aaa2fe9c70935b696a16b4011aab5e635e0b323632c503e4,38743.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,0.0,398.0,10.0,,,,Key Account,Roundtrip,Domestic,Cancelled
HIOBC,9/23/2022,9/30/2022,10/8/2022,6.0,b22cebca21e464c8d1bf3a693d5b0bdd56a8f1173a3754d8bf9834523df0e243,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,cf5dcae9cf7831f1f3e69efcf7621df7716ed416201cc0ca087c10b30c74f96d,228781.0,965b60fa0c950678e1341bd7ad9c3c1348621f31fbffc72f7da6f5bee85a788e,0.0,6440.0,5.0,,,,Key Account,One way trip,Domestic,Cancelled
PAASX,9/30/2022,10/8/2022,10/8/2022,8.0,0c7ba42a2fa7829b625149dc471b649d404bf774446c96ab12684e02fb6fd8a4,Subcharter | 135,EMAIL,Gulfstream GIV,Gulfstream,Large,e817503fb04ef6560f770e8cb2ae858bbc98e5d24989c5a7b671423edae96fe8,46145.0,965b60fa0c950678e1341bd7ad9c3c1348621f31fbffc72f7da6f5bee85a788e,0.0,2129.0,1.0,,,,Key Account,,Domestic,Cancelled
USTEQ,11/17/2022,11/18/2022,11/19/2022,1.0,7b00269f1f007d418e214da7df61a65c331d972ac37a06567268b3c46ee820e0,Charter | 135,DISPATCH,Pilatus PC-24,Pilatus,Light,10212dd2a4f0b97cc4442d92110beb2caee28d9d079fd77ee03de204b9d8bf35,42043.0,69893e69e5728c12edb4d75bce8bde2623cebe7635f81ef217864024cbaa0275,0.0,2811.0,1.0,,,,,Roundtrip,International,Cancelled
AZOPD,10/14/2022,10/25/2022,10/25/2022,10.0,7525745cee5bc8f364e98f1c0778476bd6a617a7e9213c5e7c2401b4e9890083,Charter | 135,EMAIL,Citation X,Cessna,Super Mid-Size,08e2ad4585d195c63ea428699ea53aaa83706e327b47c9a88895bb6ea29ca497,35187.0,8009e22925d6e90622a77c154794cf2dfc2f6f5c4b0f9daa461fb5e2347ad1c2,0.0,1819.0,2.0,,,,Wholesale,Roundtrip,Domestic,Cancelled
FEUYP,11/15/2022,12/25/2022,12/26/2022,40.0,6c0bc246b79a9871ad0c038926ec9db36caa174d813724e404dd865e19140fcd,Subcharter | 135,EMAIL,Learjet 75,Bombardier,Light,8296db2d2e2be89f836528a2a34239736e930fa46accd81aed2ba1083e6a9da9,18171.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,0.0,556.0,2.0,,,,Key Account,,Domestic,Cancelled
EHJAR,10/5/2022,1/27/2023,1/29/2023,114.0,40d6817a7ddce5456ccdbf01ed226591cbb7ed8f6622fe7abf2839dc884d4c5d,Charter | 135,DISPATCH,Gulfstream V,Gulfstream,Large,cfe691d160f1495aba08289f855f9492dd0d7348a81e6a68f0ea82ca576b7cc7,10900.0,dd9f26773e3e0fde0521ad707b50101068d66acaaf2fd213673e5d98c45e39b8,0.0,3664.0,4.0,,,,,One way trip,Domestic,Cancelled
LOOPJ,12/6/2022,4/3/2023,4/9/2023,117.0,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,Subcharter | 135,EMAIL,Hawker 400XP,Beechcraft,Light,6fa6d6c1c9ed68bdd245e22891121702ec39f8ec0bac46402aeac5d598c5d464,33000.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,0.0,334.0,8.0,,,,Key Account,,Domestic,Cancelled
UGAYW,12/27/2022,12/11/2022,12/11/2022,-16.0,574848b71bfd14bfd3d505fecd537d6eadeaf27e21e117f58ecc7b813512f66b,Charter | 135,DISPATCH,Falcon 2000EX,Dassault,Super Mid-Size,14bbe45540ce2b7850941b1be2b2b0d5758a5527c3fd14a98832b7378d8eea68,40983.0,5e5dd690b0c7942be9a8dd2b000701864397850412181693aa05372eb3b80be1,0.0,2129.0,1.0,,,,,One way trip,Domestic,Cancelled
LUOGP2,12/15/2022,2/2/2023,2/3/2023,49.0,ce8be4b856ae5777237a0d5a1e8cd826bade69ab220c033c07f955ebfe56b013,Charter | 135,EMAIL,Gulfstream 550,Gulfstream,Large,e817503fb04ef6560f770e8cb2ae858bbc98e5d24989c5a7b671423edae96fe8,100537.0,a69a25607d9f39b06e53c7a967ce90283bc962517078719a592bf1d57f6d873d,0.0,4258.0,14.0,,,,Key Account,Roundtrip,Domestic,Cancelled
SAUNS,2/9/2023,2/9/2023,2/10/2023,0.0,c90125ed2e2d6beb11caf91ea4a5622e1ab632c4a48e292e0d8253af52234310,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,69506.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,0.0,3163.0,2.0,,,,New Retail,Roundtrip,Domestic,Cancelled
OXZOT,5/31/2023,6/5/2023,6/7/2023,5.0,e40ad388abf26b9ffb4fda673d5565d3d6b228ba30d19cc126b4fc38050f15ba,Charter | 135,DISPATCH,Gulfstream IV,Gulfstream,Large,e817503fb04ef6560f770e8cb2ae858bbc98e5d24989c5a7b671423edae96fe8,78967.0,efad3f6ca41dafeb323c1834e7243399f88e3ba64f50f1e5588f33737265c7b2,0.0,4258.0,14.0,,,,Key Account,Roundtrip,Domestic,Cancelled
OTLEP,7/5/2023,7/10/2023,7/11/2023,5.0,be32d3ab5dffc80ccaa5e8baef0cd33011c9d694b2adc44a90c52c7c6f6a9ab7,Charter | 135,EMAIL,Gulfstream G-IVSP,Gulfstream,Large,25e13c7cea6ce598d9d6fc0519f11fccbbd256c1c45a958bdc79dfa2fba4d005,28773.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,0.0,394.0,1.0,,,,Wholesale,Roundtrip,Domestic,Cancelled
GUOLW,8/27/2023,9/3/2023,9/3/2023,6.0,6fecc3161ec38c97e3e89925772ad9c4197c1e08515bc427fe44c16ca09a1ad3,Charter | 135,DISPATCH,Hawker 850XP,Beechcraft,Mid-Size,d8d0e077c0f8834bb43a38f76c45a739f00d74e64613fa202c8281721a3f7ab6,13519.2,31eb585e7ff62edbfae7513ef235d80905109fdd6d41481b0c09187c98c743cf,0.0,282.0,2.0,,,,Owner,Roundtrip,Domestic,Cancelled
RUFON2,9/13/2023,9/20/2023,9/20/2023,7.0,ad9214296e3d6c67b84b992bf4a7317ce2f0dc6f9648623ea342b2678e501535,Charter | 135,EMAIL,Gulfstream 150,Gulfstream,Mid-Size,f86940d0e5379b8ecb883e1c7bf62016e17f88573dbb542d1de2d312e1f4f3fe,21881.2,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,0.0,1232.0,4.0,,,,Wholesale,Roundtrip,Domestic,Cancelled
CUNEV2,9/18/2023,9/25/2023,9/28/2023,7.0,dc21d8a3401f08dc4224faf452deb844d66d43b8216a86c29c4163630820bddd,Charter | 135,EMAIL,Gulfstream G550,Gulfstream,Large,dbefaaeac8536e5ef9a230efed59392e13f61c6e3dcc09a3ea464dd675fb9cd4,113614.6,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,0.0,4009.0,14.0,,,,New Retail,One way trip,Domestic,Cancelled
MUIYE,9/12/2023,10/3/2023,10/4/2023,21.0,28f2af552451998ca6e15f95fdb4a1bb84db74092d5b9bd5a6e1affb0dc43809,Charter | 135,EMAIL,Falcon 2000EX,Dassault,Super Mid-Size,ec968aeb5eb114cc43d9d1ce2edcb1bba09f439d584a15bbff0f4c6349ac3e10,29087.35,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,0.0,1214.0,2.0,,,,Existing Retail,Roundtrip,Domestic,Cancelled
UQOSL,9/13/2023,9/13/2023,9/14/2023,0.0,75fd8cb1385c2aa3dd4d1964fe5450418803d0d038b275d1f28bcb172610fb42,Charter | 135,DISPATCH,Challenger 300,Bombardier,Super Mid-Size,894e5601a2b4ed10446cdb2262c04abeee7fc62114da621c51c335f5c1052058,39572.0,2c859cf64eb3b43fdcc776b52b60ea605fd6eea32b47ac49bb8a9cedc9a2e9f3,0.0,2087.0,8.0,,,,New Retail,One way trip,Domestic,Booked
UWESZ,6/18/2024,6/21/2024,6/26/2024,2.0,47801a9e1c869efa892afcdece1b0f45f30329138d26530091b8aa847ed7d78f,Charter | 135,EMAIL,Gulfstream 550,Gulfstream,Large,c6a439c665d157b1655665ad27f55b4a2af37248dff866f9b8d495974875f1cb,282967.0,a69a25607d9f39b06e53c7a967ce90283bc962517078719a592bf1d57f6d873d,0.0,11844.0,2.0,,,,Wholesale,Roundtrip,International,Cancelled
FUTUQ2,5/29/2025,12/29/2025,1/4/2026,213.0,9598827d0327206fad24a0bc9649acb3c02b2232776be424d4b885a3122e914f,Charter | 135,EMAIL,Gulfstream GIVSP,Gulfstream,Large,8296db2d2e2be89f836528a2a34239736e930fa46accd81aed2ba1083e6a9da9,87195.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,0.0,3232.0,13.0,,,,Key Account,Roundtrip,International,Cancelled
QONIK,3/5/2025,3/6/2025,3/6/2025,0.0,91bc9cd76d826101ab06f452d4804b80736c4da0800608e6e764dacd02c753f9,Charter | 135,EMAIL,Embraer 135BJ,Embraer,Large,aa1a42cc351299e109269a96dcfb57ac8bfc69815f6652d368e02268c40eaf01,18505.37,800ce0193fc9487cb5a13d7efa4e27facf9daf05b949543d67f17f4e7fe3b50d,0.0,600.0,5.0,,,,Key Account,Roundtrip,Domestic,Cancelled
YIEPO,3/18/2025,3/19/2025,3/22/2025,1.0,27e2095b01d8d58859c9c2989cba08fca85c9785b74c88d5d11c92be8df48689,Charter | 135,DISPATCH,Gulfstream IV,Gulfstream,Large,e7e3a1a5da76fcc565f56b6c641e437077660c8346ca6d369d2d82d8eb8a1786,102637.66,16114b77b10a6ddaca3be44857c5f6600ac66a90dcc4827ef51a2aace4866aeb,0.0,4264.0,13.0,,,,,Roundtrip,Domestic,Cancelled
WOCUH1,8/11/2025,9/5/2025,9/6/2025,25.0,89edd141a0ede38aa0ee4a7f84203ac386bdf41a2a65ced0a0aa82808454f655,Subcharter | 135,EMAIL,Hawker 900XP,Beechcraft,Mid-Size,2504e40d3fec28cbcc5c7f2f136f33422092dc0077b07765a943a927e7ccc0e3,20475.0,a69a25607d9f39b06e53c7a967ce90283bc962517078719a592bf1d57f6d873d,0.0,434.0,3.0,,,,,,,Cancelled
UKOJJ,4/12/2021,11/9/2020,11/10/2020,-153.0,2f28d6e13dc38cb193c79e46574dea6261c515f83233a66364e33b8d22790b42,Charter | 135,EMAIL,Gulfstream 200,Gulfstream,Super Mid-Size,0432001b08ba2f893ecd29f6bd4e851af4a54b74aa90bbb85f6ece4da45d5e45,18193.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,3.1,1192.0,1.0,,,,,,,Booked
EYOGE,4/12/2021,11/12/2020,11/12/2020,-150.0,3989e4d1be229e2e1f5776af269de686572dd7af257eaad1b7d436bd8c49187e,Charter | 135,EMAIL,Gulfstream 280,Gulfstream,Super Mid-Size,dd312f2ab266b37306f8a77b95d8c2cf842484464b73a63848d3c2a97b7fbb85,46420.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,7.683333333,3424.0,2.0,,,,,,,Booked
OQULT1,4/12/2021,11/24/2020,11/29/2020,-138.0,91bc9cd76d826101ab06f452d4804b80736c4da0800608e6e764dacd02c753f9,Charter | 135,EMAIL,Embraer 135BJ,Embraer,Large,b098aaf8be33fdc4b555384dfc2be04739ce21282733c9df91f660f1116b2352,65550.0,c92ce3c01e4352febbd906e365788edbbdec768e4928b7cf47091a952512e75a,0.0,2546.0,13.0,,,,,,,Cancelled
XOEYR1,4/12/2021,12/16/2020,12/19/2020,-116.0,1aad45dd5a02cdfb14676752f64f123f5812f3249b6d48c2a93c39509fadedf0,Charter | 135,EMAIL,Gulfstream G450,Gulfstream,Large,74ba1dd4a8c6ffb00a395ce7a3ac3b54246637ba85c9f148d42c03e6c24ee198,265617.0,c92ce3c01e4352febbd906e365788edbbdec768e4928b7cf47091a952512e75a,14.23333333,5793.0,4.0,,,,,,,Booked
QIUMI,4/12/2021,12/18/2020,1/4/2021,-114.0,5f88fc2b0c7661fa96945cff62eaddad6d4917b635da3ff538022c1fb529a949,Subcharter | 135,EMAIL,Hawker 800XP,Beechcraft,Mid-Size,3f37b66f6242cda8b71a35ea54f259a90fddc8a6c6e69c2d295af75302b09445,33151.0,54650af72f390d7c0b0613bd3ba37c7d44993aaef6706bbe66388dffe01f2b2d,5.166666667,1934.0,4.0,,,,,,,Booked
AZGUH,4/12/2021,12/19/2020,12/19/2020,-113.0,ee233642ad035dd0222e11c426e2b037f3374c298fe6e45ec78fbb98488daa19,Subcharter | 135,EMAIL,Legacy 600,Embraer,Large,4cb125c07f41cdaf80bd64ecfbfb1f5a3c8bd4f0177b1c77d44556ad9f36f343,34000.0,c92ce3c01e4352febbd906e365788edbbdec768e4928b7cf47091a952512e75a,5.766666667,2129.0,13.0,,,,,,,Booked
EDQEJ4,4/12/2021,12/8/2020,12/11/2020,-124.0,c735bb2bc462a921e953fdd42f6435a7557492d27c17ff48bf6826b7cd4cf34c,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,4be73cd4c94c710b73ec2fa09f4c08842e5ad001bb254b35e1eba4a5d2568b6d,57725.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,8.3,3196.0,8.0,,,,,,,Booked
ACMEA,4/12/2021,12/7/2020,12/7/2020,-125.0,dab209f38de6b14b239023e95bb6875f5a5c3ea12b192371a88e01cb30c61d5e,Charter | 135,AVINODE,Embraer 135BJ,Embraer,Large,fc6b2b83ef1308c4b9e1ba8eb443a3e9469dd240f44e6e7c0bfbb5f0a3968582,37303.0,8c9637d84bc01e77334d1fb69fca188d34fc46ea46f811a85af6ce7563142cb4,5.783333333,2150.0,6.0,,,,,,,Booked
UFNOQ,4/12/2021,12/12/2020,12/14/2020,-120.0,ea00d09fc6373af67656fa54b8494443dba16e24fc2a1071f3d99a6c701525a8,Charter | 135,EMAIL,Falcon 2000,Dassault,Super Mid-Size,1cfdc5ee26f8e3958d64fff14874e045462fa08ed030040fd8428142c32ab558,56028.0,de48d92e91bf8e4302a9a1d0cfd8a12156f18328e6cde97fd5a5f2c6fe74de83,11.08333333,4444.0,1.0,,,,,,,Booked
IZWEF,4/12/2021,10/5/2020,10/6/2020,-188.0,4f9c50d37666a9dae59042a1a8865b4ef73c1ce796bff45c5a90b838d975156a,Charter | 135,DISPATCH,Learjet 70,Bombardier,Light,8296db2d2e2be89f836528a2a34239736e930fa46accd81aed2ba1083e6a9da9,18601.0,c03801bc0a38070906b65650da7801e3e80e757f2480051f5ee164901e7c165f,4.266666667,1542.0,4.0,,,,,,,Booked
HOSEE,4/12/2021,12/19/2020,12/19/2020,-113.0,ea00d09fc6373af67656fa54b8494443dba16e24fc2a1071f3d99a6c701525a8,Charter | 135,EMAIL,Falcon 2000,Dassault,Super Mid-Size,ebc48c991032520dc88a2c33bf41398434a9e3a9f4421154b1acff255dedb59b,23145.0,de48d92e91bf8e4302a9a1d0cfd8a12156f18328e6cde97fd5a5f2c6fe74de83,4.416666667,2035.0,1.0,,,,,,,Booked
OFOSC,4/12/2021,11/22/2020,11/22/2020,-140.0,0ed710c493edd66c71ed2c6f5bd7e9b3fc553c2cc64fee0abc6ea76325ee767e,Charter | 135,EMAIL,Gulfstream G450,Gulfstream,Large,912dc48fd71406a963b08eb9509cb2cd2c3f52140f6478891b27ec69b87b0819,29525.0,dd9f26773e3e0fde0521ad707b50101068d66acaaf2fd213673e5d98c45e39b8,3.95,1437.0,10.0,,,,,,,Booked
AQOMS1,4/12/2021,11/25/2020,11/25/2020,-137.0,9619d85bb83ac9fc22c002659dad4aa61e5c32a19fd8adf9b7dceae93d403582,Charter | 135,AVINODE,Gulfstream V,Gulfstream,Large,495831b0ce1f8b8e4e2e370d5d937fbf09037b90e701f98e15d49725c100d87e,39391.0,8c9637d84bc01e77334d1fb69fca188d34fc46ea46f811a85af6ce7563142cb4,4.916666667,1791.0,10.0,,,,,,,Booked
EZYAG,4/12/2021,9/11/2020,9/13/2020,-212.0,5c755dc61a74868d6389a37ca2a283d6450001f49bb48f80069b816d3719105a,Charter | 135,EMAIL,Gulfstream G450,Gulfstream,Large,20c549426132be562da75344068c70796d1dbccd1fba9b9d8268e1e955199b0e,47495.0,c03801bc0a38070906b65650da7801e3e80e757f2480051f5ee164901e7c165f,0.0,1636.0,4.0,,,,,,,Cancelled
ISOXZ,4/12/2021,12/1/2020,12/1/2020,-131.0,0ed710c493edd66c71ed2c6f5bd7e9b3fc553c2cc64fee0abc6ea76325ee767e,Charter | 135,EMAIL,Gulfstream G450,Gulfstream,Large,6b786b1450f7f83d94c75f97dd0043d8fb543f7c15c3a19b314764aa0134e640,38516.0,de48d92e91bf8e4302a9a1d0cfd8a12156f18328e6cde97fd5a5f2c6fe74de83,5.966666667,2192.0,11.0,,,,,,,Booked
VIQUB,4/12/2021,12/19/2020,12/25/2020,-113.0,0ed710c493edd66c71ed2c6f5bd7e9b3fc553c2cc64fee0abc6ea76325ee767e,Charter | 135,EMAIL,Gulfstream G450,Gulfstream,Large,1d1cec858fc6b22c1eb4a956184e8d3772a413dda123a9b7fa2b44ee2c2646ba,74039.0,980221ebd7b0cd417ac42dc2456b58eb9629d52be31386f568a4d070eebf3d30,9.966666667,4314.0,14.0,,,,,,,Booked
IFOTZ,4/12/2021,12/17/2020,12/18/2020,-115.0,3989e4d1be229e2e1f5776af269de686572dd7af257eaad1b7d436bd8c49187e,Charter | 135,EMAIL,Gulfstream 280,Gulfstream,Super Mid-Size,a638230d9fb576ca7764dc30e152d56438d012ab703601f95dc57eb228e21a42,66043.0,c43237bab3363d2fdac6698a860029282220ba6b6a9a692bdc8aaff9ce81d944,9.483333333,4276.0,3.0,,,,,,,Booked
ZAUYA,4/12/2021,12/27/2020,1/2/2021,-105.0,b9c786ca6d6f0be26279f86d73a7c9e43bba5943e6446a9e21a4889f9826636b,Charter | 135,EMAIL,Gulfstream IV/SP,Gulfstream,Large,798e1b7d3be18c94a45b743d0a07d998ae213dd737cc8eb6ec630abe211c10c0,87946.0,980221ebd7b0cd417ac42dc2456b58eb9629d52be31386f568a4d070eebf3d30,10.43333333,4290.0,6.0,,,,,,,Booked
GIUGC,4/12/2021,9/19/2020,9/21/2020,-204.0,617a5af44e5f7e39b676cdefe520c06a7893859b7de3203ae8d6ccf0d3e3c135,Charter | 135,DISPATCH,Gulfstream IV,Gulfstream,Large,689ee4f8c0fe65bea5d236f96828f98836cf1fc9a3efaba0af464cb22a2816d9,60822.0,c03801bc0a38070906b65650da7801e3e80e757f2480051f5ee164901e7c165f,3.416666667,1340.0,2.0,,,,,,,Cancelled
EHFUQ,4/12/2021,12/23/2020,12/23/2020,-109.0,7f521f25765c356143d8f3f92b7454e578a2e6dbbad78709e547b6d4e1fc133d,Subcharter | 135,EMAIL,Hawker 850 XPi,Beechcraft,Mid-Size,49a052fe0efd406382e66b9b4b92b2045d0453b4373ee8a7b7c5455aa21f872c,15000.0,ef1a24e63c3e048cdb8f2ac976b9c24f6cb3a3a6bf75604758fba75a70c330b6,2.1,826.0,3.0,,,,,,,Booked
OBVOP,4/12/2021,12/22/2020,12/23/2020,-110.0,617a5af44e5f7e39b676cdefe520c06a7893859b7de3203ae8d6ccf0d3e3c135,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,c81460861833d6103789f52335454cec4d0aa6cac7aa57f26f692f63088c0f8a,85540.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,9.9,4258.0,4.0,,,,,,,Booked
AGEGI,4/12/2021,1/1/2021,1/2/2021,-100.0,0ed710c493edd66c71ed2c6f5bd7e9b3fc553c2cc64fee0abc6ea76325ee767e,Charter | 135,EMAIL,Gulfstream G450,Gulfstream,Large,12240d47ee6f5255515fdf735994432082cb4c4e8f6814fdb67eeedb3e0f7431,146926.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,11.68333333,4610.0,10.0,,,,,,,Booked
LUTEV,4/12/2021,12/26/2020,1/3/2021,-106.0,617a5af44e5f7e39b676cdefe520c06a7893859b7de3203ae8d6ccf0d3e3c135,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,b0fd3f2323f1b863ce26104864bd8ff1c2c4ab384b65788aa1f7e84c9be033f4,85020.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,9.95,4314.0,12.0,,,,,,,Booked
